epoch,loss,loss_ce,loss_bbox,loss_giou
1,1.487003394653627,0.478090576925628,0.03678724371356346,0.41248830010803395
2,1.4354157276394792,0.4601924778456004,0.034995491179487234,0.40012289700372633
3,1.4182377038362204,0.45240413925751827,0.03439368744143908,0.3969325635966871
